	Device	Year	Latitude	Longitude	Feature	Depth top	Sample material	Biome	Region	Province	Season	Season period	SSD	PAR	SST	Fe	NH4	NO2	NO3	SSChla	Chl	Ssphi	POC	PIC	Bathy depth	SST	SSM	u	v	OW	MLE	RT	Age	Lat_plastic	Lon_plastic	Plastic_count
ERR3587070	High Volume Peristaltic Pump	2011	0.0307	-84.612	DCM	38.0	0.22-3	Coastal Biome	South Pacific Ocean	Chile-Peru Current Coastal Province	spring	middle	727.0	52.09342	25.1388085	4.387e-06	0.041996677	0.587957232	5.375641187	0.168209694325924	27.5361	3.278096691	52.9784622192383	0.0001342359464615	-3220.0	1.1459	1.3816e-05	7.105469	3.096856	-0.04145	0.138825	4.166667	120.0	0.0	-84.59999999999997	422.6363017835872
ERR3587071	Rosette Vertical Sampling System	2011	-1.8902	-84.6141	MES	376.0	0.22-3	Trades Biome	South Pacific Ocean	South Pacific Subtropical Gyre Province, North and South	autumn	late	722.0	49.67191	23.856454	5.493e-06	0.042527045	0.645360056	6.029548923	0.235031992197037	36.7276	6.216068299	69.3176231384277	0.0002381221929681	-2279.0	0.96385	3.128e-06	15.761156	-9.103242	0.032297	0.064745	0.0	41.0	-1.8000000000000114	-84.59999999999997	562.571616587528
ERR3587072	High Volume Peristaltic Pump	2011	35.3671	-127.7422	SRF	3.0	0.22-3	Westerlies Biome	North Pacific Ocean	North Pacific Subtropical and Polar Front Provinces	autumn	early	674.0	26.337482	19.11296125	0.000164224	0.019672674	0.010027013	0.004801808	0.24310364574194	27.0308	1.338285966	66.5130805969238	0.0003258643118897	-4747.0	0.87662	1.9883e-05	-7.46688	13.154693	-0.465615	0.043359	41.555556	120.0	35.4	-127.79999999999998	1062.978551602106
ERR3587073	High Volume Peristaltic Pump	2011	32.7526	-122.0013	SRF	3.0	0.22-3	Coastal Biome	North Pacific Ocean	Offshore California Current	autumn	early	671.0	19.902708	13.7299045	3.0918e-05	0.023116545	0.018942721	0.563421163		30.4419	0.994663968			-4036.0	0.12666	4.89e-07	2.859968	-10.129315	-0.987565	0.03401	47.527778	120.0	32.8	-122.0	1657.2235645464123
ERR3587074	High Volume Peristaltic Pump	2011	32.9986	-121.7698	SRF	3.0	0.22-3	Coastal Biome	North Pacific Ocean	Offshore California Current	autumn	early	669.0	17.71939	13.01164975	3.3604e-05	0.022733899	0.020362165	0.539206756		20.9699	0.956731854			-4012.0	0.6662	2.3596e-05	-20.748995	1.721794	-1.155182	0.047316	41.666667	120.0	33.0	-121.79999999999998	1549.0070485832466
ERR3587075	High Volume Peristaltic Pump	2011	32.931	-121.8645	DCM	28.0	0.22-3	Coastal Biome	North Pacific Ocean	Offshore California Current	autumn	middle	669.0	18.332176	12.98619625	3.3604e-05	0.022733899	0.020362165	0.539206756		24.0407	0.956731854			-4049.0	1.4971	9.6575e-05	-20.748995	1.721794	-1.155182	0.047316	41.666667	120.0	33.0	-121.79999999999998	1549.0070485832466
ERR3587076	High Volume Peristaltic Pump	2011	6.4998	-94.9527	SRF	3.0	0.22-3	Trades Biome	North Pacific Ocean	North Pacific Equatorial Countercurrent Province	autumn	late	705.0	24.82828		4.504e-06	0.016344247	0.041543466	3.953974664		27.5278	2.811131856			-3629.0	0.12938	2.0145e-05	3.463076	-19.855631	-1.751306	0.029167	13.861111	120.0	6.3999999999999915	-95.0	944.8589263646774
ERR3587077	High Volume Peristaltic Pump	2011	7.4122	-79.3017	SRF	3.0	0.22-3	Coastal Biome	North Pacific Ocean	Central American Coastal Province	autumn	late	702.0	29.524897	26.6251495	3.4839e-05	0.017845567	0.015867431	1.657347609	0.243087105453014	28.5982	1.774039303	70.1935539245605	0.0003461211745161	-2982.0	0.52326	1.2229e-05	15.536569	4.477782	0.254223	0.0	2.0	9.0	7.3999999999999915	-79.39999999999998	2564.23846415344
ERR3587078	High Volume Peristaltic Pump	2009	40.0154	13.9069	SRF	3.0	0.22-1.6	Westerlies Biome	Mediterranean Sea	Mediterranean Sea, Black Sea Province	autumn	middle	643.0	27.743715	19.729312375	0.001387889	0.008718667	0.041599671	0.037703255	0.138332426548004	19.3765	0.785595187	53.8745536804199	0.000193808984477	-2049.0	0.93822		2.369212	6.288837	-0.093545		6.527778	120.0	40.0	14.0	13058.6274112965
ERR3587079	High Volume Peristaltic Pump	2009	37.4956	15.4945	SRF	3.0	0.22-1.6	Westerlies Biome	Mediterranean Sea	Mediterranean Sea, Black Sea Province	autumn	middle	648.0	26.251987	20.446670875	0.001387897	0.004815927	0.040637217	0.048262811	0.179034411907196	19.3765	0.54072877	57.6183929443359	0.0002492186176823	-2049.0	0.93822		-2.005674	-12.064162	-0.010883		3.888889	120.0	37.4	15.4	10406.625693086045
ERR3587080	High Volume Peristaltic Pump	2009	35.759	14.2574	SRF	3.0	0.22-1.6	Westerlies Biome	Mediterranean Sea	Mediterranean Sea, Black Sea Province	autumn	middle	641.0	25.850397	21.079274	0.001387895	0.009119561	0.030015622	0.010272223	0.0970678217709064	15.9449	0.995188593	43.042594909668	8.8988130301e-05	-793.0	1.0513	2.7685e-05	-5.254831	-4.840679	-0.124391	0.066158	15.222222	0.0	35.8	14.200000000000001	57652.52599855374
ERR3587081	High Volume Peristaltic Pump	2009	34.2116	13.7684	SRF	3.0	0.22-1.6	Westerlies Biome	Mediterranean Sea	Mediterranean Sea, Black Sea Province	autumn	middle	630.0	28.4391	21.6391315	0.001388003	0.008395728	0.041924127	0.016256014	0.0970619060099125	68.9512	0.834528262	38.7481956481934	0.0001077558845281	-276.0	0.3291	2.0149e-05	-2.730345	13.31461	0.007018	0.078478	1.777778	0.0	34.199999999999996	13.8	111234.21183943488
ERR3587082	High Volume Peristaltic Pump	2009	39.5705	17.4101	DCM	28.0	0.22-1.6	Westerlies Biome	Mediterranean Sea	Mediterranean Sea, Black Sea Province	autumn	middle	599.0	21.352505	16.478075875	0.001388038	0.001792418	0.026501298	0.063348597	0.55867674946785	16.8101	0.447008952			-1728.0	0.29299		3.680158	16.845059	0.054261	0.0	0.0	120.0	39.599999999999994	17.400000000000002	9846.14829559127
ERR3587083	High Volume Peristaltic Pump	2009	39.3991	19.3997	DCM	48.0	0.22-1.6	Westerlies Biome	Mediterranean Sea	Mediterranean Sea, Black Sea Province	autumn	late	587.0	19.19665	18.781528	0.001387952	0.002326648	0.028696594	0.048666991	0.238832145929337	14.0094	0.647555066	72.959285736084	0.0001364533964078	-1274.0	2.035		-9.449987	5.586469	0.369749	0.0	0.0	120.0	39.4	19.400000000000002	8010.430051680523
ERR3587084	High Volume Peristaltic Pump	2010	27.16	34.835	SRF	3.0	0.22-1.6	Coastal Biome	Red Sea	Red Sea, Persian Gulf Province	winter	early	632.0	30.480534	25.406518375	0.001387113	0.011221905	0.040771591	0.284178823	0.107148338109255	18.4528	1.269242618	42.8037014007568	8.23003865662e-05	-1019.0	0.67892		1.386803	5.583392	0.162621	0.028165	1.194444	120.0	27.199999999999996	34.800000000000004	7623.862438319908
ERR3587085	High Volume Peristaltic Pump	2010	23.36	37.2183	SRF	3.0	0.22-1.6	Coastal Biome	Red Sea	Red Sea, Persian Gulf Province	winter	early	649.0	35.68818	25.588009	0.001387787	0.020147547	0.010496082	0.00528441	0.119936268776655	15.588	0.901025719	46.9087219238281	0.0001627010860829	-1010.0	0.14872		33.101964	12.491308	-0.014886		0.0	120.0	23.39999999999999	37.2	9333.164583879956
ERR3587086	High Volume Peristaltic Pump	2010	21.9467	38.2517	SRF	3.0	0.22-1.6	Coastal Biome	Red Sea	Red Sea, Persian Gulf Province	winter	early	655.0	34.842834	26.75331325	0.001387791	0.01949049	0.006877633	0.006859351	0.225061900913715	17.3849	0.849423338	63.1080322265625	0.0001250092682312	-987.0	0.27335		-6.819571	29.452196	0.450777	0.0	0.0	120.0	22.0	38.2	11754.961375621691
ERR3587087	Rosette Vertical Sampling System	2010	17.5294	67.9576	SRF	3.0	0.22-1.6	Trades Biome	Indian Ocean	Indian Monsoon Gyres Province	spring	early	728.0	55.157024	28.70247775	0.001387719	0.0214855	0.003789226	0.004908818	0.260142594575882	10.4956	0.245706915	95.1424980163574	0.0001153665252786	-3504.0	0.29196	5.0993e-05	33.11166	-33.418508	0.043242	0.086921	0.0	120.0	17.599999999999994	68.0	8285.651188551277
ERR3587088	Rosette Vertical Sampling System	2010	17.4825	67.9869	ZZZ	23.0	0.22-1.6	Trades Biome	Indian Ocean	Indian Monsoon Gyres Province	spring	early	728.0	55.157024	28.7123365	0.001387719	0.0214855	0.003789226	0.004908818	0.28796312212944	12.9519	0.245706915	99.2462730407715	0.0001069270401785	-3512.0	0.32097	5.0707e-05	33.11166	-33.418508	0.043242	0.086921	0.0	120.0	17.39999999999999	68.0	8261.37767410117
ERR3587089	Rosette Vertical Sampling System	2010	17.4814	67.9947	ZZZ	48.0	0.22-1.6	Trades Biome	Indian Ocean	Indian Monsoon Gyres Province	spring	early	728.0	55.157024	28.7123365	0.001387719	0.0214855	0.003789226	0.004908818	0.28796312212944	14.3873	0.245706915	99.2462730407715	0.0001069270401785	-3512.0	0.32199	4.9895e-05	33.11166	-33.418508	0.043242	0.086921	0.0	120.0	17.39999999999999	68.0	8261.37767410117
ERR3587090	Rosette Vertical Sampling System	2010	17.4855	68.0247	MES	280.0	0.22-1.6	Trades Biome	Indian Ocean	Indian Monsoon Gyres Province	spring	early	728.0	55.157024	28.74979975	0.001387719	0.0214855	0.003789226	0.004908818	0.284735098481178	14.4269	0.245706915	100.910091400146	0.0001045861499733	-3512.0	0.31792	4.6301e-05	33.11166	-33.418508	0.043242	0.086921	0.0	120.0	17.39999999999999	68.0	8261.37767410117
ERR3587091	High Volume Peristaltic Pump	2010	6.0001	73.8955	SRF	3.0	0.22-1.6	Trades Biome	Indian Ocean	Indian Monsoon Gyres Province	spring	early	731.0	56.119377		0.001387698	0.015891551	0.010871042	0.004952658	0.102580562233925	13.9222	2.533724589			-1828.0	0.034594	0.00023866	10.561206	-1.368447	0.15868		8.0	120.0	6.0	73.8	9784.065234988435
ERR3587092	High Volume Peristaltic Pump	2010	5.9998	73.9067	DCM	78.0	0.22-1.6	Trades Biome	Indian Ocean	Indian Monsoon Gyres Province	spring	early	731.0	56.119377		0.001387698	0.015891551	0.010871042	0.004952658	0.102580562233925	18.4882	2.533724589	28.9244365692139		-1836.0	0.033777	0.00023335	10.561206	-1.368447	0.15868		8.0	120.0	6.0	74.0	8621.79190492416
ERR3587093	High Volume Peristaltic Pump	2010	4.6599	73.4856	SRF	3.0	0.22-1.6	Trades Biome	Indian Ocean	Indian Monsoon Gyres Province	spring	early	731.0	53.380795	31.0497565	0.001387683	0.015170097	0.010451436	0.005284466	0.520637512207031	14.1975	1.989298654	118.567268371582	0.0010329710203222	-13.0	0.51851	5.776e-06	-38.085507	-6.593482	0.146439	0.118141	2.0	0.0	4.599999999999994	73.4	6445.50282934495
ERR3587094	High Volume Peristaltic Pump	2010	2.815	71.534	SRF	3.0	0.22-1.6	Trades Biome	Indian Ocean	Indian Monsoon Gyres Province	spring	early	730.0	47.94883	31.17433525	0.001377608	0.015451062	0.007958741	0.004041403	0.0916857682168484	15.3634				-4189.0	0.62578	3.204e-06	-8.353502	-23.506435	0.00089	0.023736	0.0	17.0	2.799999999999997	71.60000000000001	3634.3695812473
ERR3587095	High Volume Peristaltic Pump	2010	-31.0266	4.665	SRF	3.0	0.22-3	Trades Biome	South Atlantic Ocean	South Atlantic Gyral Province	winter	late	711.0	41.057373	16.825820875	0.00036828	0.015807986	0.06059745	0.129485512	0.156048059463501	53.8288	1.939012218	69.4000015258789	0.0003940000024158	-4935.0	0.11343	9.205e-06	-1.471021	-22.68975	0.069036	0.120437	6.388889	120.0	-31.0	4.6000000000000005	4068.1486540438655
ERR3587096	High Volume Peristaltic Pump	2010	-31.027	4.6802	DCM	48.0	0.22-3	Trades Biome	South Atlantic Ocean	South Atlantic Gyral Province	winter	late	711.0	41.057373	16.88846875	0.00036828	0.015807986	0.06059745	0.129485512	0.156048059463501	53.8288	1.939012218	69.4000015258789	0.0003940000024158	-4935.0	0.11343	9.205e-06	-1.471021	-22.68975	0.069036	0.120437	6.388889	120.0	-31.0	4.6000000000000005	4068.1486540438655
ERR3587097	Rosette Vertical Sampling System	2010	-30.1484	-43.2705	DCM	118.0	0.22-3	Trades Biome	South Atlantic Ocean	South Atlantic Gyral Province	spring	middle	802.0	58.560814	20.8267705	0.000862562	0.017718557	0.012364627	0.001974124	0.0696640722453594	19.6634	1.737209334	38.968807220459	0.0002033606942859	-3879.0	1.5442	7.603e-06	8.645021	-6.42114	0.053558	0.14819	5.777778	68.0	-30.200000000000003	-43.19999999999999	984.4604057035378
ERR3587098	High Volume Peristaltic Pump	2010	-40.6511	-52.182	SRF	3.0	0.22-3	Coastal Biome	South Atlantic Ocean	Brazil Current Coastal Province	spring	late	889.0	52.49938	18.430915	0.00122622	0.096365529	0.010727511	0.083502028	0.240918852388859	7.8331	1.098784716	68.3554306030273	0.0002925759472418	-5496.0	1.2528		12.335262	-46.09164	-3.547166	0.133847	15.416667	120.0	-40.599999999999994	-52.19999999999999	3290.791985095767
ERR3587099	High Volume Peristaltic Pump	2011	-63.4015	-56.7938	SRF	3.0	0.22-3	Polar Biome	Southern Ocean	Austral Polar Province	summer	early	1110.0	32.398193	-0.5591885	7.16e-06	0.117902499	0.177671305	19.03880723	0.234534785151482	504.2623	2.274443941			-356.0	0.50909	1.84e-06	1.662577	1.69402		0.0	2.666667	0.0	-63.400000000000006	-56.80000000000001	1.7017700419597754
ERR3587100	High Volume Peristaltic Pump	2011	-57.7338	-67.1084	SRF	3.0	0.22-3	Polar Biome	Southern Ocean	Antarctic Province	summer	early	993.0	38.45253	5.815568875	9.97e-06	0.116747778	0.562460815	17.20368942	0.134550377726555	504.2623	2.000939736	49.0905914306641	0.0003970442485297	-356.0	0.50909	1.84e-06	75.151072	0.830343	0.641371	0.107152	0.0	120.0	-57.80000000000001	-67.19999999999999	2.266366107283707
ERR3587101	High Volume Peristaltic Pump	2011	-6.6499	-152.4243	SRF	3.0	0.22-3	Trades Biome	South Pacific Ocean	South Pacific Subtropical Gyre Province, North and South	winter	late	719.0	51.988396	27.1593145	3.054e-06	0.019421275	0.036846063	5.954986572	0.13041041046381	58.5974	2.694219773	47.2219848632812	0.0001318317226832	-4387.0	0.16747	8.783e-06	-25.670296	17.605216	-0.001602	0.03885	3.222222	120.0	-6.6000000000000085	-152.39999999999998	18.261018801902786
ERR3587102	High Volume Peristaltic Pump	2011	0.0003	-153.6759	SRF	3.0	0.22-3	Trades Biome	South Pacific Ocean	Pacific Equatorial Divergence Province	winter	late	727.0	55.400482		3.345e-06	0.032420254	0.078800819	3.827482581	0.158505283296108	48.4218	3.168741541	63.3403835296631	0.0002509499317966	-4768.0	0.28378	1.0826e-05	-17.078234	2.08342	0.069092	0.115437	0.0	120.0	0.0	-153.6	1.7017700419597754
ERR3587103	High Volume Peristaltic Pump	2011	0.0222	-153.6858	DCM	38.0	0.22-3	Trades Biome	South Pacific Ocean	Pacific Equatorial Divergence Province	winter	late	727.0	55.400482	26.44536175	3.345e-06	0.032420254	0.078800819	3.827482581	0.164424650371075	27.7445	3.168741541	61.3916511535645	0.0002553634985815	-4767.0	0.31764	1.128e-05	-17.078234	2.08342	0.069092	0.115437	0.0	120.0	0.0	-153.6	1.7017700419597754
ERR3587104	High Volume Peristaltic Pump	2012	35.8427	-37.1526	DCM	38.0	0.22-3	Westerlies Biome	North Atlantic Ocean	North Atlantic Subtropical Gyral Province	winter	late	695.0	36.128826	17.5859305	0.001100777	0.013435967	0.023812729	0.096477222	0.264596879482269	34.6955	2.066890316	69.9391403198242	0.0002470718318363	-2747.0	0.44063	5.173e-06	11.224682	4.559712	-0.032539	0.073051	1.388889	120.0	35.8	-37.19999999999999	9008.114077599157
ERR3587105	High Volume Peristaltic Pump	2012	43.6792	-16.8344	SRF	3.0	0.22-3	Westerlies Biome	North Atlantic Ocean	North Atlantic Subtropical Gyral Province	winter	late	727.0	27.148449	13.99573225	0.000994762	0.022559946	0.052923159	0.32542221	0.236428365111351	46.2092		67.6851348876953	0.0002005155329243	-3940.0	0.63127	3.9593e-05	3.395938	-2.245168	-0.093316	0.033926	6.083333	120.0	43.599999999999994	-16.799999999999955	2476.8154205979445
ERR3587106	High Volume Peristaltic Pump	2012	31.6948	-64.2489	SRF	3.0	0.22-3	Westerlies Biome	North Atlantic Ocean	North Atlantic Subtropical Gyral Province	winter	middle	680.0	27.065565	19.923977875	0.001041271	0.006396831	0.02664326	0.215206316	0.168957620859146	40.4465	0.897306487	54.3260688781738	6.01638530497e-05	-4473.0	0.12223	8.32e-07	9.553489	-10.815305	0.069438	0.085786	1.333333	120.0	31.599999999999994	-64.19999999999999	18606.66129893409
ERR3587107	Rosette Vertical Sampling System	2012	34.1504	-56.9684	MES	240.0	0.22-3	Westerlies Biome	North Atlantic Ocean	North Atlantic Subtropical Gyral Province	winter	middle	682.0	35.07794	18.5976175	0.000970728	0.009404778	0.078729671	0.903267649	0.297271892428398	19.6739	1.137367187	85.9288024902344	8.22499059722e-05	-5057.0	0.80521	3.4996e-05							34.199999999999996	-57.0	14519.671304322963
ERR3587108	High Volume Peristaltic Pump	2012	34.1132	-49.9181	SRF	3.0	0.22-3	Westerlies Biome	North Atlantic Ocean	North Atlantic Subtropical Gyral Province	winter	middle	688.0	34.77047	18.079316125	0.000983844	0.011274377	0.069205704	0.470016162	0.242755062878132	33.7376	1.014244699	68.7857971191406	7.00170494383e-05	-4781.0	0.34844	0.00029911	-11.12844	-3.828252	0.275561	0.079308	0.0	120.0	34.199999999999996	-50.0	13228.639157221125
ERR3587109	Rosette Vertical Sampling System	2012	34.0771	-49.8233	MES	732.0	0.22-3	Westerlies Biome	North Atlantic Ocean	North Atlantic Subtropical Gyral Province	winter	late	688.0	34.986786	18.0906985	0.000983844	0.011274377	0.069205704	0.470016162	0.255898371338844	38.6584	1.014244699	70.0233421325684	0.0001011475505947	-4789.0	0.59747	2.8017e-05	-11.12844	-3.828252	0.275561	0.079308	0.0	120.0	34.0	-49.799999999999955	12974.017490562952
ERR3587110	High Volume Peristaltic Pump	2012	35.9346	-37.3032	SRF	3.0	0.22-3	Westerlies Biome	North Atlantic Ocean	North Atlantic Subtropical Gyral Province	winter	late	695.0	37.91587	17.46959725	0.001100777	0.013435967	0.023812729	0.096477222	0.193537577986717		2.066890316	61.6453304290771	0.0001927193006849	-3140.0	0.54808	3.2377e-05	11.224682	4.559712	-0.032539	0.073051	1.388889	120.0	36.0	-37.39999999999998	8602.216645686392
ERR3587111	High Volume Peristaltic Pump	2012	39.2305	-70.0377	SRF	3.0	0.22-3	Westerlies Biome	North Atlantic Ocean	Gulf Stream Province	winter	middle	615.0	16.350664	14.3780725	0.000894599	0.013130805	0.114780657	2.422716151	0.355658233165741	15.7549	1.560198304	88.1854820251465	8.87711757968e-05	-2649.0	2.1983	0.00062478	1.373768	4.126204	-0.044917	0.144593	3.472222	24.0	39.199999999999996	-70.0	15066.946632407411
ERR3587112	High Volume Peristaltic Pump	2011	14.2035	-116.6261	SRF	3.0	0.22-3	Trades Biome	North Pacific Ocean	North Pacific Equatorial Countercurrent Province	autumn	late	681.0	41.429737	26.348746	4.212e-06	0.016200179	0.02376498	3.006373823	0.247726731002331	25.4964	2.766736421	64.7954139709473	0.0002626398854772	-4136.0	0.40468	3.77e-07	-14.070426	3.470203	0.075315	0.032361	0.0	120.0	14.200000000000003	-116.6	693.7200552552285
ERR3587113	Rosette Vertical Sampling System	2011	14.2025	-116.6433	MES	370.0	0.22-3	Trades Biome	North Pacific Ocean	North Pacific Equatorial Countercurrent Province	autumn	late	680.0	41.393326	25.800958	4.212e-06	0.016200179	0.02376498	3.006373823	0.278171345591545	42.9043	2.766736421	67.8556594848633	0.0002610731462482	-4140.0	0.3853	8.318e-06	-14.070426	3.470203	0.075315	0.032361	0.0	120.0	14.200000000000003	-116.6	693.7200552552285
ERR3587114	Rosette Vertical Sampling System	2011	6.3378	-102.9538	DCM	55.0	0.22-3	Trades Biome	North Pacific Ocean	North Pacific Equatorial Countercurrent Province	autumn	late	706.0	37.385136	27.135295	4.689e-06	0.013172547	0.020416232	2.891272922	0.0882293619215488	20.21	2.127710955			-3189.0	0.22659	3.0447e-05	52.020196	1.040314	-0.002795	0.020154	0.0	120.0	6.3999999999999915	-103.0	515.2276368898548
ERR3587115	Rosette Vertical Sampling System	2011	6.3559	-103.0598	MES	440.0	0.22-3	Trades Biome	North Pacific Ocean	North Pacific Equatorial Countercurrent Province	autumn	late	705.0	41.912773	27.108766	4.689e-06	0.013172547	0.020416232	2.891272922		16.7658	2.127710955			-3241.0	0.17526	2.8577e-05	52.020196	1.040314	-0.002795	0.020154	0.0	120.0	6.3999999999999915	-103.0	515.2276368898548
ERR3587116	High Volume Peristaltic Pump	2011	6.3332	-102.9432	SRF	3.0	0.22-3	Trades Biome	North Pacific Ocean	North Pacific Equatorial Countercurrent Province	autumn	late	706.0	32.556625		4.689e-06	0.013172547	0.020416232	2.891272922		26.1396	2.127710955			-3169.0	0.37589	1.272e-06	52.020196	1.040314	-0.002795	0.020154	0.0	120.0	6.3999999999999915	-103.0	515.2276368898548
ERR3587117	High Volume Peristaltic Pump	2012	33.061	-66.5435	SRF	3.0	0.22-3	Westerlies Biome	North Atlantic Ocean	North Atlantic Subtropical Gyral Province	winter	middle	666.0	25.29521	19.804687	0.001076234	0.006327717	0.059786693	0.754704962	0.149140864610672	39.5754	1.737188004	53.7268524169922	2.47683001362e-05	-4962.0	0.29136	6.4631e-05	-5.038707	-2.870944	0.003342	0.034771	0.0	120.0	33.0	-66.59999999999997	22413.677098031894
ERR3587118	Rosette Vertical Sampling System	2011	-5.261	-85.1678	MES	478.0	0.22-3	Trades Biome	South Pacific Ocean	Pacific Equatorial Divergence Province	autumn	middle	718.0	47.5668	25.0283905	4.398e-06	0.034300595	0.573159586	7.140994549	0.307798102498055	44.464	1.744572013	85.9029350280762	0.0003372105420567	-4118.0	1.8056	3.903e-06	-12.746951	15.658745	0.043188	0.012324	0.0	120.0	-5.200000000000003	-85.19999999999999	1130.3531057091707
ERR3587119	High Volume Peristaltic Pump	2011	-5.2529	-85.1545	SRF	3.0	0.22-3	Trades Biome	South Pacific Ocean	Pacific Equatorial Divergence Province	autumn	early	718.0	47.5668	24.84716875	4.398e-06	0.034300595	0.573159586	7.140994549	0.307798102498055	35.1383	1.744572013	85.9029350280762	0.0003372105420567	-4111.0	0.21865	1.95e-07	-12.746951	15.658745	0.043188	0.012324	0.0	120.0	-5.200000000000003	-85.19999999999999	1130.3531057091707
ERR3587120	High Volume Peristaltic Pump	2011	2.0299	-84.5546	DCM	28.0	0.22-3	Coastal Biome	North Pacific Ocean	Chile-Peru Current Coastal Province	spring	middle	732.0	35.234344	26.6165455	4.994e-06	0.038657464	0.411641767	3.423354744		29.3943				-3174.0	2.5036	1.5598e-05	-44.758723	-0.243588	-0.002594	0.005026	2.083333	120.0	2.0	-84.59999999999997	784.3752271726286
ERR3587121	High Volume Peristaltic Pump	2011	1.9928	-84.5766	SRF	3.0	0.22-3	Coastal Biome	North Pacific Ocean	Chile-Peru Current Coastal Province	spring	middle	732.0	35.234344	26.34354775	4.994e-06	0.038657464	0.411641767	3.423354744		39.5787				-3215.0	1.716	8.02e-07	-44.758723	-0.243588	-0.002594	0.005026	2.083333	120.0	2.0	-84.59999999999997	784.3752271726286
ERR3587122	Rosette Vertical Sampling System	2011	2.0649	-84.5546	MES	378.0	0.22-3	Coastal Biome	North Pacific Ocean	Chile-Peru Current Coastal Province	spring	middle	732.0	32.18482	26.6165455	4.994e-06	0.038657464	0.411641767	3.423354744		40.5801				-3257.0	2.3418	5.093e-06	-44.758723	-0.243588	-0.002594	0.005026	2.083333	120.0	2.0	-84.59999999999997	784.3752271726286
ERR3587123	Rosette Vertical Sampling System	2011	-16.9587	-100.6751	DCM	86.0	0.22-3	Trades Biome	South Pacific Ocean	South Pacific Subtropical Gyre Province, North and South	autumn	late	671.0	36.38213	23.05825375	3.007e-06	0.013075565	0.043491448	7.843671242	0.108731389045715	31.8491	2.229105494	42.4297676086426	0.0002215504136984	-3913.0	0.51854	1.164e-06	-2.395135	6.42367	-0.075767	0.018781	34.305556	120.0	-17.0	-100.59999999999997	1171.0546871716272
ERR3587124	High Volume Peristaltic Pump	2011	-16.9601	-100.6335	SRF	3.0	0.22-3	Trades Biome	South Pacific Ocean	South Pacific Subtropical Gyre Province, North and South	autumn	late	671.0	36.55995	23.22818275	3.007e-06	0.013075565	0.043491448	7.843671242	0.1111716106534	40.0773	2.229105494	43.1289100646973	0.0002252417179988	-4043.0	0.69721	8.12e-07	-2.395135	6.42367	-0.075767	0.018781	34.305556	120.0	-17.0	-100.59999999999997	1171.0546871716272
ERR3587125	Rosette Vertical Sampling System	2011	-9.0063	-139.1394	DCM	112.0	0.22-3	Trades Biome	South Pacific Ocean	South Pacific Subtropical Gyre Province, North and South	winter	middle	702.0	47.02065	26.52781675	2.316e-06	0.030111594	0.087558472	6.207147837	0.116179704666138	45.3044	2.844539859	43.5958976745605	0.0001103167742257	-3695.0	0.10853	1.376e-06	-13.524453	5.403076	0.007751	0.028977	15.833333	120.0	-9.0	-139.2	79.99836539442411
ERR3587126	Rosette Vertical Sampling System	2011	-8.9729	-139.2393	MES	598.0	0.22-3	Trades Biome	South Pacific Ocean	South Pacific Subtropical Gyre Province, North and South	winter	middle	702.0	45.464985	26.68448125	2.316e-06	0.030111594	0.087558472	6.207147837	0.0936469696462154	52.2311	2.844539859	42.2708873748779	0.0001252670263056	-3328.0	0.1873	2.377e-06	-13.524453	5.403076	0.007751	0.028977	15.833333	120.0	-9.0	-139.2	79.99836539442411
ERR3587127	Rosette Vertical Sampling System	2011	-8.9109	-140.2845	MIX	148.0	0.22-3	Trades Biome	South Pacific Ocean	South Pacific Subtropical Gyre Province, North and South	winter	middle	704.0	46.940914	26.73019	2.277e-06	0.02508309	0.054778114	6.231764158	0.307092308998108	34.0341	3.432005557	77.0915184020996	0.0001437444807379	-985.0		5.487e-06	-4.286042	2.890793	-0.011503	0.053774	1.083333	120.0	-9.0	-140.2	36.97472280060419
ERR3587128	Rosette Vertical Sampling System	2011	-9.0714	-140.5973	MIX	118.0	0.22-3	Trades Biome	South Pacific Ocean	South Pacific Subtropical Gyre Province, North and South	winter	middle	705.0	42.277496	26.74112425	2.459e-06	0.023188621	0.052577804	6.232079824	0.265331149101257	33.7078	2.509824984	71.3791084289551	0.000164030570886	-954.0	0.10891	3.453e-06	-2.752385	-2.994587	9.6e-05	0.043603	2.777778	37.0	-9.0	-140.6	88.07180250935615
ERR3587129	Rosette Vertical Sampling System	2011	-8.8999	-142.5461	MIX	138.0	0.22-3	Trades Biome	South Pacific Ocean	South Pacific Subtropical Gyre Province, North and South	winter	middle	707.0	48.66495	26.692906	2.359e-06	0.01748565	0.02433348	6.146822453	0.175588056445122	36.2207	2.225130098	55.3472328186035	8.75285513757e-05	-4371.0	0.11492	8.74e-07	1.05962	-2.544526	-0.004254	0.014455	0.0	120.0	-8.800000000000011	-142.6	51.75999751387997
ERR3587130	High Volume Peristaltic Pump	2011	14.2075	-116.6468	DCM	38.0	0.22-3	Trades Biome	North Pacific Ocean	North Pacific Equatorial Countercurrent Province	autumn	late	681.0	41.429737	26.348746	4.212e-06	0.016200179	0.02376498	3.006373823	0.254172801971436	34.1609	2.766736421	62.9702053070068	0.0002520708367228	-4118.0	0.53045	7.144e-06	-14.070426	3.470203	0.075315	0.032361	0.0	120.0	14.200000000000003	-116.6	693.7200552552285
